id,lat,lon
42530674,40.6301193,-73.9325896
42530678,40.6302334,-73.9324575
42530694,40.6304324,-73.9322455
42530699,40.630626,-73.932022
2317435516,40.6299028,-73.9324593
2317435517,40.6299216,-73.9328992
2317435527,40.6300983,-73.9327526
2317435529,40.6301227,-73.9324164
2317435531,40.6302436,-73.9323214
2317435532,40.630291,-73.9326024
2317435534,40.6304562,-73.9320035
2317435535,40.6307975,-73.932041
2541482508,40.6302241,-73.9326545
4202694065,40.6311324,-73.9314671
4202850340,40.6297761,-73.932691
4202850341,40.6305976,-73.93205
42489516,40.632313,-73.93027
42503192,40.635075,-73.927612
42515788,40.635187,-73.928612
42515792,40.635259,-73.927448
42516456,40.63143,-73.931141
42521001,40.634131,-73.928501
42521006,40.632847,-73.928364
42521011,40.630506,-73.928114
42530703,40.632756,-73.929836
2317413015,40.634885,-73.9275762
2317413016,40.6351285,-73.9277962
2317413017,40.635142,-73.927304
2317413018,40.6352454,-73.9276684
2317413019,40.6352737,-73.9272069
2317413020,40.6353652,-73.9271401
2317435536,40.6312426,-73.9311213
2317435537,40.6316035,-73.9311595
2317435538,40.6321358,-73.9302501
2317435539,40.6324833,-73.9302937
2317435540,40.6327433,-73.9300379
2317435541,40.6327694,-73.929638
2317435542,40.6330239,-73.929385
2317435543,40.6333752,-73.9294221
2317435545,40.6336201,-73.9291849
2317435546,40.6339334,-73.9284799
2317435547,40.6341603,-73.9286484
2317435548,40.6343494,-73.928524
4202694067,40.6317474,-73.9308279
4202694068,40.632434,-73.9301514
4202694069,40.6330895,-73.9295248
4202694070,40.6337465,-73.9288818
4202694071,40.6345257,-73.9281293
4202694072,40.634962,-73.9277184
5488663592,40.6348517,-73.9285768
5488663598,40.6336804,-73.929125
5488663603,40.6338211,-73.9284679
5488663607,40.633364,-73.9284192
5488669150,40.6313641,-73.9282056
5488669151,40.6324405,-73.9283206
5488669154,40.6322831,-73.9283038
5488686776,40.6296839,-73.9280265
5488686782,40.6292771,-73.9279832
5488686786,40.6294842,-73.9280052
42481730,40.640946,-73.948515
42481733,40.639987,-73.948414
42481738,40.638607,-73.948265
42481740,40.636267,-73.948015
5488623149,40.6372604,-73.9481211
42478813,40.648141,-73.949285
42479843,40.644427,-73.948888
42481716,40.646886,-73.949152
42481722,40.645131,-73.948964
42481725,40.6432433,-73.9487606
2695135557,40.644696,-73.948917
5488613324,40.6437807,-73.9488151
5488613325,40.6439894,-73.9488373
42469173,40.641587,-73.925479
42471566,40.637568,-73.926146
42473083,40.6365039,-73.9258071
42493572,40.637457,-73.928857
42493581,40.638543,-73.926033
42517876,40.640361,-73.925704
42520982,40.642134,-73.929355
42520984,40.639795,-73.929106
42520988,40.637127,-73.928821
42530720,40.6360629,-73.9267611
42530731,40.6400083,-73.9257439
42532265,40.6369659,-73.9248871
2317413021,40.6357754,-73.926868
2317413022,40.6358942,-73.9271254
2317413023,40.6359148,-73.9267608
2317413024,40.6360294,-73.9270326
2317413025,40.6361598,-73.9265514
2317413026,40.6365091,-73.9263409
2317413027,40.6365469,-73.9264838
2317413029,40.6366378,-73.9266169
2317413030,40.6366574,-73.9262815
2317413031,40.636917,-73.9265249
2317413032,40.6370537,-73.9261474
2317413033,40.6373795,-73.9260516
2317413034,40.6374733,-73.9260516
2317413035,40.6375089,-73.9263294
2317413038,40.6375998,-73.9260516
2317413039,40.6378696,-73.926226
2317413040,40.6378718,-73.9260669
2317413041,40.6380194,-73.9260401
2317413042,40.6385154,-73.9260853
2317413043,40.6385764,-73.9259442
2317413044,40.6387378,-73.9258082
2317413045,40.639017,-73.9257315
2317413046,40.6390224,-73.9258914
2317413047,40.6395808,-73.9261979
2317413049,40.6399938,-73.9259489
2317413050,40.6400169,-73.9256213
2317413051,40.6403697,-73.9255507
2317413052,40.6403833,-73.9258704
2317413053,40.6407396,-73.9254929
2317413054,40.6407469,-73.9258053
2317413055,40.6414289,-73.9256788
2317413056,40.6415928,-73.9253218
3611735243,40.6362529,-73.9266525
3611735244,40.6362719,-73.9266118
3611735245,40.6366327,-73.9258224
3611735246,40.6370433,-73.9249759
4163939391,40.6363526,-73.9264352
4202694073,40.6356219,-73.9271379
4202694074,40.6365032,-73.9265089
4202694075,40.6380122,-73.9260945
4202694076,40.6396231,-73.9258015
4202694078,40.642018,-73.9254265
4889604225,40.6419435,-73.9293347
5008458667,40.6384119,-73.9260482
5488651199,40.6401318,-73.9291419
5488651207,40.6395452,-73.9290794
5488775176,40.6408313,-73.9254745
5511359246,40.6371847,-73.9261089
42489571,40.6462,-73.931743
42510807,40.646142,-73.932705
42473164,40.646499,-73.926891
42503278,40.646382,-73.928797
42510809,40.646256,-73.930806
42510813,40.64632,-73.929803
42510818,40.646441,-73.927861
42510823,40.64656,-73.925922
42510825,40.646621,-73.924988
42514037,40.6456189,-73.9247953
42514050,40.6447387,-73.924929
42520973,40.648181,-73.929999
42520978,40.645743,-73.929743
42520980,40.644433,-73.929599
42530739,40.642384,-73.925382
2317413060,40.6424125,-73.9251779
2317413061,40.642497,-73.9254932
2317413062,40.643435,-73.9249984
2317413063,40.6435891,-73.9249735
2317413064,40.6436124,-73.9253108
2317413065,40.6445795,-73.9247837
2317413066,40.6447311,-73.925103
2317413067,40.644748,-73.9247646
2317413068,40.6457713,-73.9249146
2317413070,40.6466344,-73.9247567
2547381199,40.6423755,-73.9255143
4202694079,40.6427533,-73.9253105
4202694080,40.6443355,-73.9250042
4202694081,40.6451279,-73.9248679
4202694082,40.6462836,-73.9246682
4888426767,40.6446373,-73.9247777
5006272426,40.6448274,-73.9250876
5006272427,40.6448339,-73.9249118
5006272428,40.6448399,-73.924751
5006272430,40.6446108,-73.9251249
5006272431,40.6446242,-73.924949
5008437627,40.6466149,-73.9250811
5008437628,40.6466305,-73.9248235
5008437630,40.6465611,-73.9247742
5008437631,40.646571,-73.924613
5008437636,40.6467217,-73.924741
5008437640,40.6464296,-73.9246403
5471800259,40.6449486,-73.9247346
5488499964,40.6480357,-73.9299837
5488499968,40.647888,-73.9299681
5488651215,40.644044,-73.9295577
5488651218,40.6439093,-73.9295434
5488652230,40.6448408,-73.9296438
42466772,40.6509823,-74.0185566
42473075,40.6498527,-74.0197283
42492887,40.6515473,-74.0179705
42506231,40.6521118,-74.0173848
42506239,40.6504113,-74.0191489
42506244,40.6493078,-74.0202936
42506247,40.6487481,-74.0208742
5920894501,40.6524428,-74.0170414
5920894512,40.6527292,-74.0167443
5920894526,40.6516437,-74.0178704
5920894548,40.6512528,-74.0182759
5920894552,40.6530236,-74.0164389
42465770,40.6514797,-74.0103369
42465774,40.650914,-74.0109216
42465776,40.6503778,-74.011493
42465779,40.6498144,-74.0120659
42465782,40.6492531,-74.0126544
42465926,40.652253,-74.0101062
42465927,40.6516914,-74.0106856
42465929,40.6511216,-74.0112864
42465930,40.6505721,-74.0118658
42465933,40.650028,-74.0124274
42465935,40.649461,-74.0130138
42465936,40.6489039,-74.0135895
42496089,40.653016,-74.012844
42506220,40.654915,-74.0144768
42506224,40.654363,-74.0150494
42506228,40.6537894,-74.0156444
449026956,40.6495947,-74.0125098
598343381,40.6490883,-74.0132435
1372888780,40.6487361,-74.0102902
4207120493,40.6488724,-74.0101485
5882645122,40.6489502,-74.0132926
5882645123,40.649321,-74.0128969
5882645124,40.6496666,-74.0125396
5882645125,40.649973,-74.0122261
5882645126,40.6502501,-74.0119419
5882645127,40.6506481,-74.0115182
5882645128,40.6509867,-74.0111716
5882645129,40.6512739,-74.0108728
5882645130,40.6516729,-74.0104531
5882645131,40.6519772,-74.0101396
5882645208,40.6510296,-74.0110055
5883289490,40.6511319,-74.0108997
5920894504,40.6540955,-74.0153269
42463891,40.6533519,-74.0058791
42465432,40.6518331,-74.003329
42465434,40.651266,-74.003908
42465437,40.650706,-74.00449
42465438,40.650147,-74.005074
42465440,40.649584,-74.005659
42465442,40.649022,-74.006241
42465746,40.6548658,-74.0068339
42465750,40.6543123,-74.0073972
42465758,40.6537263,-74.0079927
42465761,40.6531524,-74.0085935
42465764,40.652603,-74.0091675
42465767,40.6520332,-74.0097522
42465917,40.6550612,-74.007188
42465920,40.6539501,-74.0083413
42465921,40.6533681,-74.0089529
42465924,40.6528146,-74.0095376
42483860,40.6531617,-74.0055301
42496914,40.6548437,-74.003782
42506772,40.6492176,-74.009569
42510240,40.6537387,-74.004944
42517550,40.6503372,-74.0084048
42519662,40.652022,-74.0066529
42521159,40.6542907,-74.00436
42521168,40.652591,-74.00609
42521178,40.651461,-74.0072362
42521183,40.6509011,-74.0078185
42521189,40.6497751,-74.0089893
449388512,40.6540764,-74.0071464
449388513,40.6541296,-74.0072857
449388514,40.6541526,-74.0074508
449388515,40.6541187,-74.0076146
449388516,40.6540202,-74.007911
449388544,40.6543286,-74.0078103
449388547,40.6542158,-74.0080589
449388548,40.6541767,-74.0082048
449388549,40.6541897,-74.0083593
449388552,40.6542546,-74.0084964
449388589,40.6539125,-74.0068716
449389150,40.6547202,-74.0092528
595924368,40.6542186,-74.0074951
595939986,40.6531059,-74.0055879
595939989,40.6529374,-74.0057544
598308109,40.6543815,-74.0079068
598308110,40.6542472,-74.0081643
598308111,40.6541699,-74.0084218
598308112,40.6541333,-74.0086203
598308148,40.6545334,-74.0077359
1372888543,40.6530032,-74.0058627
1372888545,40.6521011,-74.0067911
1372888565,40.6492993,-74.0097046
1372888566,40.6504167,-74.0085427
1372888594,40.6509824,-74.0079544
1372888637,40.6515424,-74.0073722
1372888646,40.654354,-74.0044647
1372888763,40.6549063,-74.0038874
1372888814,40.6532159,-74.0056511
1372888816,40.6531739,-74.0056894
1372888820,40.6498583,-74.0091234
1372888833,40.6526757,-74.0062018
1372888890,40.6538018,-74.0050489
2387789340,40.6547975,-74.0074618
2806802254,40.6542168,-74.0082656
2860182288,40.6544098,-74.0078839
3781716853,40.6551237,-74.0034946
4207120494,40.6490378,-74.0097559
4207120495,40.6499965,-74.0089796
4207120496,40.6501944,-74.0085533
4207120497,40.6512819,-74.0074225
4207120498,40.6522879,-74.0065996
4207120499,40.6524006,-74.0062753
4207120500,40.6529314,-74.0059371
5882645132,40.6523984,-74.0096934
5882645133,40.6527793,-74.0093015
5882645134,40.6533355,-74.0087251
5882645135,40.6536096,-74.0084436
5882645136,40.6539804,-74.008065
5882645137,40.6543955,-74.0076228
5882645138,40.654597,-74.0074156
5882645139,40.6551119,-74.0068816
5921195566,40.6534979,-74.006185
42496098,40.6552909,-74.0105159
42506213,40.6565984,-74.0127303
42506218,40.655473,-74.0138978
449388553,40.6553989,-74.0104037
1413119537,40.6553116,-74.0102502
5920894541,40.6552947,-74.0140828
42465734,40.6582273,-74.0033256
42465736,40.6576413,-74.0039372
42465737,40.657096,-74.0045004
42465738,40.6565507,-74.0050932
42465740,40.6559687,-74.0056752
42465743,40.6554111,-74.0062599
42465893,40.6584308,-74.0036636
42465899,40.6578407,-74.0042537
42465906,40.6573035,-74.004833
42465908,40.6567419,-74.0054231
42465911,40.6561844,-74.0060078
42465915,40.6556268,-74.0066033
1372888801,40.6554733,-74.0033054
5490759422,40.6582604,-74.0038332
5882645140,40.6555905,-74.0063677
5882645141,40.6560732,-74.0058762
5882645142,40.6564953,-74.0054247
5882645143,40.656847,-74.0050647
5882645144,40.6572833,-74.0046092
5882645145,40.6577417,-74.0041377
5882645146,40.6582273,-74.0036396
42475790,40.6722322,-74.0110084
42475794,40.6731461,-74.0124466
42475801,40.674128,-74.013855
1760533367,40.6727116,-74.0117802
2357317091,40.6734098,-74.0127999
3765548220,40.6726429,-74.0116696
3765548244,40.6719422,-74.0099485
3765558995,40.672669,-74.0117115
3853826657,40.6748049,-74.0148473
4207123263,40.6721307,-74.0106373
4207123264,40.6722829,-74.0111607
4207123265,40.6723093,-74.011215
4207123266,40.6723564,-74.0112879
4207123267,40.6724136,-74.0113766
4207123268,40.6725787,-74.0115875
4207123269,40.6727628,-74.0118588
4207123271,40.6732894,-74.0126386
4215910106,40.6728386,-74.011975
42472290,40.673298,-74.008341
42472292,40.6728239,-74.0066399
42472294,40.6723859,-74.0050684
42480560,40.6717583,-74.0092373
42537752,40.6726656,-74.0086309
3765548227,40.6719418,-74.0089774
3765548237,40.6723759,-74.0087689
4207123270,40.673008,-74.0084723
4956886722,40.6717709,-74.0091352
5955129501,40.6728387,-74.0085529
5955129503,40.6731304,-74.0077396
5955129506,40.6725287,-74.0055806
5955129507,40.6723629,-74.0049796
5955129509,40.6728121,-74.0066017
5955129511,40.6721577,-74.0042497
5955142497,40.6717562,-74.0091828
5955142498,40.671801,-74.0090782
5955142499,40.6718406,-74.0090299
42465408,40.655186,-73.999837
42465421,40.654629,-74.000413
42465425,40.654067,-74.000995
42465427,40.6529605,-74.0021559
42465429,40.6523943,-74.0027527
42465431,40.65198,-74.00317
42477356,40.64994,-74.00171
756247123,40.6537277,-74.0013474
2562015773,40.6538981,-74.0011698
5482779937,40.6521527,-74.0029961
42465385,40.6580017,-73.9969218
42465392,40.6574348,-73.997526
42465399,40.6568711,-73.998091
42465401,40.656307,-73.998671
42465404,40.6557553,-73.999256
42465687,40.6615683,-73.9998226
42465698,40.6610067,-74.0004127
42465704,40.6604411,-74.0010135
42465710,40.6598876,-74.0015822
42465717,40.6593342,-74.0021562
42465728,40.6587685,-74.0027355
42465871,40.6617677,-74.0001874
42465874,40.661202,-74.0007614
42465878,40.6606527,-74.0013247
42465881,40.6600911,-74.0019201
42465889,40.6589761,-74.0030896
42467192,40.6604537,-73.997955
42472281,40.6587717,-73.999705
42480445,40.6582117,-74.000285
42486915,40.6570907,-74.001453
42493044,40.6610177,-73.99737
42499902,40.6593327,-73.99912
42519962,40.6565317,-74.002035
42521146,40.6615737,-73.996788
42521147,40.6598937,-73.998539
42521149,40.6576487,-74.000865
42521152,40.6559717,-74.002618
42521154,40.6554107,-74.0032
598308332,40.6595435,-74.0024862
1372888660,40.6571539,-74.0015578
1372888670,40.6599561,-73.9986447
1372888679,40.6610875,-73.9974903
1372888695,40.6560346,-74.0027231
1372888699,40.6565971,-74.0021376
1372888703,40.6605162,-73.9980605
1372888774,40.6582703,-74.0003945
1372888798,40.6577118,-74.0009699
1372888841,40.6616361,-73.9968937
1372888860,40.6588348,-73.9998099
1372888866,40.6593956,-73.9992251
2582687831,40.6601286,-74.0018804
4205409055,40.6617607,-73.9967637
5482748114,40.6563662,-74.0022076
5482748119,40.6562498,-74.0023285
5482750221,40.6561144,-74.0024695
5482750229,40.6575265,-74.0009938
5482750232,40.6572234,-74.0013132
5482750243,40.6594974,-74.001987
5844056030,40.6602662,-73.9983212
5882645147,40.6586344,-74.0032213
5882645148,40.6590233,-74.0028055
5882645149,40.6593467,-74.0024695
5882645150,40.6597376,-74.0020618
5882645151,40.6602867,-74.001492
5882645152,40.6608106,-74.0009435
5882645153,40.6613638,-74.000375
42465343,40.661349,-73.99342
42465349,40.66079,-73.994004
42465356,40.660228,-73.994588
42465362,40.6596912,-73.9951714
42465376,40.6591283,-73.9957593
42465382,40.658564,-73.9963515
42476426,40.660019,-73.991217
42477334,40.660579,-73.990635
42477341,40.659458,-73.9918
42477344,40.658899,-73.992383
42477351,40.658337,-73.992964
3546150434,40.6594013,-73.9954591
3546150435,40.6582787,-73.9966233
42460836,40.648812,-73.977487
42469724,40.6544646,-73.9790804
42469831,40.6546103,-73.9789058
42476437,40.654236,-73.981607
42480973,40.652637,-73.981297
42496475,40.655037,-73.978469
42498568,40.653416,-73.981453
42498570,40.654003,-73.979926
42501930,40.655246,-73.981796
42501934,40.651592,-73.98111
42501936,40.649524,-73.980712
542633969,40.6542117,-73.9793901
542633976,40.6542638,-73.9792871
588152150,40.6528778,-73.9773114
588152151,40.6524685,-73.9770716
588152225,40.6552562,-73.9789974
588152236,40.6525458,-73.9771735
588152237,40.6522894,-73.977077
588152258,40.6530868,-73.9772521
588152261,40.6537871,-73.9777142
588152266,40.6543159,-73.978192
588152268,40.6546983,-73.9786131
588152269,40.6550528,-73.979094
588152343,40.6551871,-73.9795661
588152344,40.6549063,-73.9791208
588152345,40.6545318,-73.9786327
588152346,40.6541574,-73.978225
588152347,40.6536365,-73.9777851
588152348,40.6531644,-73.9774793
1942054211,40.6548552,-73.9786575
4928971662,40.6542292,-73.979036
4928971664,40.6542612,-73.9792923
4928971665,40.654262,-73.9791783
5320600844,40.6545418,-73.9791348
42469705,40.661139,-73.990052
42469707,40.659816,-73.98784
42469710,40.658481,-73.985645
42476077,40.656592,-73.984024
42477322,40.661699,-73.98947
42487605,40.661469,-73.986123
42487608,40.66093,-73.986682
42487611,40.6602021,-73.9874411
42487613,40.65925,-73.988428
42496458,40.660735,-73.987878
42496466,40.659029,-73.985071
42510746,40.660137,-73.983918
42528786,40.657921,-73.986228
542648433,40.6605668,-73.9870548
588152219,40.6593339,-73.9867544
588152220,40.6589718,-73.9860302
588152221,40.6584966,-73.9850571
588152224,40.6583166,-73.9841741
588152228,40.6577161,-73.9837538
588152273,40.6581667,-73.9842189
588152274,40.6589964,-73.9855978
588152275,40.6593412,-73.9861087
588152276,40.6596389,-73.9864699
588152279,40.6600312,-73.9868681
588152280,40.6603223,-73.9871029
588152336,40.6601454,-73.9871615
588152337,40.6597916,-73.9868421
588152338,40.6594191,-73.9864344
588152339,40.6591421,-73.986075
588152340,40.6588272,-73.9855989
588152341,40.6577916,-73.9838791
1324496757,40.6591333,-73.9863533
1942054851,40.6598579,-73.9864126
1942054854,40.6599417,-73.9865318
1942054858,40.6600682,-73.9866574
1942054879,40.6602545,-73.9873856
1942054881,40.6603643,-73.9868934
1942054882,40.6603702,-73.9870194
1942054884,40.6603811,-73.9872515
1942054885,40.6603922,-73.9874872
1942054887,40.6603976,-73.9876014
1942054895,40.6605001,-73.9871255
2561588892,40.6608933,-73.9896412
2561588893,40.6614505,-73.9890596
3672048867,40.6609769,-73.9853083
5436312075,40.6605079,-73.9874486
5436312077,40.6605759,-73.9872938
42466655,40.6608676,-73.9795951
42469715,40.65715,-73.983439
42469719,40.655835,-73.981222
42476056,40.658809,-73.981717
42489357,40.65561,-73.977869
42510747,40.658363,-73.980978
42510748,40.657935,-73.980268
42510750,40.657479,-73.979513
42510753,40.65615,-73.977308
588152222,40.6574244,-73.9829717
588152223,40.6577001,-73.9832614
588152226,40.6556917,-73.979904
588152227,40.6563113,-73.9811388
588152229,40.6569574,-73.9827418
588152230,40.6562458,-73.9817185
588152271,40.6554736,-73.9797592
588152272,40.6560213,-73.9806711
588152342,40.6558179,-73.9806068
1691133774,40.6598589,-73.97749
2357316892,40.6608138,-73.9794706
4205083425,40.6606716,-73.9791698
4928971660,40.6559869,-73.9813594
4928971661,40.6559044,-73.9813987
5488661364,40.6556478,-73.9824614
5488680058,40.6564051,-73.9777314
5488680061,40.6563127,-73.9775776
5959491355,40.6561074,-73.9806385
42463393,40.6634605,-73.9984333
42463398,40.663257,-73.9980792
42465664,40.664376,-73.9969259
42465667,40.6638145,-73.9975106
42465671,40.6626914,-73.9986532
42465680,40.6621136,-73.999254
42465849,40.6651654,-73.9967274
42465852,40.6645876,-73.9972638
42465857,40.6640342,-73.9978378
42465868,40.6628989,-73.999018
449025276,40.664505,-73.9971959
449025478,40.6644186,-73.9970304
449388079,40.6648614,-73.9968494
449388141,40.6647507,-73.9967121
598298535,40.6648643,-73.9969956
598300223,40.6623378,-73.9995981
5882645154,40.6618736,-73.9998292
5882645155,40.6624491,-73.9992414
5882645156,40.6631223,-73.9985411
5882645157,40.6638603,-73.997782
5882645158,40.6644428,-73.9971458
5882645206,40.6632607,-73.9985259
5882645207,40.6630558,-73.9984825
42465322,40.664163,-73.990517
42465328,40.66359,-73.991089
42465332,40.663028,-73.991673
42465336,40.662469,-73.992255
42465340,40.661909,-73.992838
42465649,40.667252,-73.9945182
42465657,40.6660769,-73.9951878
42465660,40.665516,-73.995795
42465661,40.6649525,-73.9963687
42465846,40.665906,-73.9964162
42466172,40.6678469,-73.9940023
42469703,40.6638157,-73.994457
42476421,40.6626947,-73.99562
42484061,40.6673207,-73.991172
42484639,40.6652697,-73.992944
42489364,40.6649347,-73.993291
42496451,40.6643757,-73.993875
42510281,40.6679227,-73.990671
42510734,40.6654729,-73.9927356
42516074,40.6661147,-73.992179
42521141,40.6667177,-73.991675
42521144,40.6632537,-73.995039
42521145,40.6621317,-73.9962037
449388034,40.6662176,-73.9958873
449388035,40.666604,-73.9958382
449388036,40.6669288,-73.9958426
449388037,40.6673333,-73.9958949
449388038,40.6676731,-73.9959802
449388039,40.6680133,-73.9961204
449388040,40.6683594,-73.9962928
449388057,40.6669733,-73.9961543
449388058,40.6672866,-73.9961946
449388059,40.667606,-73.9962831
449388060,40.6679538,-73.9963945
449388061,40.6683249,-73.9965747
449388077,40.6655561,-73.9963411
449388078,40.665198,-73.9965718
449388142,40.6650913,-73.9964001
449388143,40.665491,-73.9961373
449388144,40.6658606,-73.9959877
542644099,40.6638677,-73.9908056
588152173,40.6652841,-73.9924331
588152176,40.6670669,-73.9950265
588152177,40.6669519,-73.9955267
588152178,40.6668156,-73.9958365
588152179,40.6665635,-73.9960178
588152191,40.6642662,-73.9909769
588152192,40.6673008,-73.9960913
588152193,40.6671793,-73.9959973
588152195,40.6669448,-73.9957252
588152196,40.6668156,-73.995512
588152198,40.6660171,-73.9942071
588152199,40.6660085,-73.9939175
588152200,40.6663875,-73.9944548
588152201,40.6668808,-73.9950999
588152202,40.6671043,-73.9953002
588152203,40.6676692,-73.9957431
588152207,40.6644615,-73.9925002
588152209,40.6644792,-73.9924558
588152210,40.6645826,-73.9921271
588152211,40.6645853,-73.992085
588152215,40.6681064,-73.9959373
588152217,40.6675409,-73.9954449
588152292,40.663802,-73.9902305
588152332,40.6636025,-73.990166
588152349,40.6663362,-73.9945146
588152350,40.6666104,-73.9949349
588152352,40.6670783,-73.9954164
598290954,40.6667148,-73.9963048
598290955,40.6666227,-73.9961429
598290960,40.66619,-73.9953819
598290961,40.6665633,-73.9961476
598290962,40.6663711,-73.9961651
598290969,40.6657446,-73.9962669
598290982,40.666366,-73.9960457
598291035,40.6657074,-73.9960998
598291052,40.6653607,-73.9966201
598291074,40.6668553,-73.9948535
598291075,40.6660222,-73.9955415
598291076,40.6658075,-73.995811
598291077,40.6654706,-73.996486
598291078,40.6669399,-73.995163
598291079,40.666558,-73.9947176
598291080,40.6666468,-73.9952209
598291081,40.6663863,-73.9948079
598291082,40.6663385,-73.9948615
598291083,40.6662734,-73.9947033
598291084,40.6669219,-73.995281
598291085,40.6667908,-73.9951446
598291086,40.6664846,-73.9947554
598291089,40.6676142,-73.996216
598291091,40.6670038,-73.9952585
598291092,40.6657597,-73.9959411
598291093,40.6660252,-73.9958271
598291094,40.6661544,-73.9957158
598291095,40.6662378,-73.9956005
598291096,40.6663141,-73.9954248
598291097,40.6663609,-73.9952115
598291098,40.666366,-73.9950292
598291099,40.6671401,-73.994836
598291100,40.6666018,-73.9945602
598291101,40.6667279,-73.9947104
598291115,40.66625,-73.9950439
598291116,40.6664024,-73.9949625
598291181,40.6682428,-73.9966747
598291182,40.6679079,-73.9965289
598291183,40.6675867,-73.9964199
598291185,40.667252,-73.9963408
598291189,40.6668065,-73.9963086
598291192,40.6663129,-73.9963358
598291195,40.6656252,-73.9965128
598293557,40.6673952,-73.9956599
598293558,40.668073,-73.9960194
602890392,40.6641354,-73.9905435
1324496740,40.6641069,-73.9909714
1324496755,40.6648831,-73.9922678
1324496763,40.6641782,-73.990829
1350701076,40.6642174,-73.9912579
1350701078,40.6645521,-73.9922576
1350701080,40.6645836,-73.9920516
1350701084,40.6645653,-73.992209
1350701085,40.6642962,-73.9914174
1350701087,40.6645752,-73.9921696
1350701088,40.6645796,-73.9920162
1350701089,40.6645706,-73.9919772
1350701095,40.6645551,-73.9919356
1350701883,40.6646875,-73.9915562
1350701884,40.6650215,-73.991969
1350701886,40.6650613,-73.9921617
1350701894,40.664599,-73.9914161
1372888535,40.6653322,-73.9930495
1372888568,40.6621957,-73.99631
1372888589,40.6655387,-73.9928388
1372888614,40.6627576,-73.9957251
1372888625,40.6667731,-73.9917873
1372888627,40.6661698,-73.9922915
1372888701,40.6673772,-73.9912833
1372888790,40.6649987,-73.993395
1372888807,40.6644387,-73.99398
1372888826,40.6633165,-73.9951442
1372888836,40.6638774,-73.9945634
1372888900,40.667977,-73.9907841
1387832634,40.6646181,-73.991583
1942054997,40.663661,-73.9902537
1942055070,40.665155,-73.9927282
1942055074,40.6652423,-73.9926374
3222748712,40.6660924,-73.9957762
3222748713,40.6663406,-73.9953255
3222748714,40.66631,-73.9947797
3222748715,40.6661514,-73.9944927
3222748716,40.6660781,-73.9943626
3222748717,40.6662093,-73.9945061
3222748718,40.6659805,-73.9961329
3222748719,40.6661717,-73.9960873
3222748720,40.6669814,-73.9953939
3222748721,40.6669222,-73.9956369
3222748722,40.6668807,-73.9957346
3222748723,40.6666895,-73.995972
3222748724,40.6667576,-73.995917
3222748725,40.6666203,-73.9960041
3222748726,40.6670557,-73.99587
3222748727,40.6671177,-73.9959411
3222748728,40.6674636,-73.9961691
3222748729,40.6673822,-73.9961383
3222748730,40.6674473,-73.9962335
3222748731,40.667131,-73.9961718
3222748732,40.6667648,-73.996145
3222748733,40.6678441,-73.9960451
3222748734,40.6675098,-73.9959336
3222748735,40.6671585,-73.9958684
3222748736,40.6667538,-73.9958345
3222748737,40.6664079,-73.9958617
3222748738,40.6660566,-73.9959305
3222748739,40.6659113,-73.9956729
3222748740,40.6665145,-73.9951364
3222748741,40.6672195,-73.9946711
3222748742,40.6678481,-73.9957252
3222748749,40.6668227,-73.994946
3222748750,40.6666854,-73.9948253
3222748751,40.6670282,-73.9963206
3222748752,40.6674188,-73.996377
3222748753,40.6677474,-73.9964682
3222748754,40.668077,-73.9965956
3580611713,40.6660477,-73.9962174
3677089332,40.667619,-73.9964296
4202846189,40.6642021,-73.9940554
4202846190,40.6646839,-73.993553
4202846191,40.6650534,-73.993168
4202846192,40.6653037,-73.993079
4202846193,40.6658314,-73.9924247
4202846194,40.666324,-73.9921626
4202846195,40.666572,-73.9917968
4205409056,40.6619608,-73.9963843
4205409057,40.6635851,-73.9948661
4997218089,40.666694,-73.9963064
5236508451,40.6662254,-73.992245
5236508452,40.6661665,-73.9921357
5236508453,40.6660532,-73.9922324
5236508454,40.6661104,-73.992343
5236508457,40.6668328,-73.9917375
5236508458,40.6667072,-73.9918424
5236508459,40.6667808,-73.9916224
5236508461,40.6666543,-73.991728
5236509048,40.6655967,-73.9929326
5236509049,40.6656212,-73.9927673
5236509050,40.6655574,-73.9926623
5236509051,40.6654117,-73.9926376
5236509052,40.6654551,-73.9929241
5236509053,40.6653979,-73.9928125
5619397926,40.6665141,-73.9959442
5882645159,40.6649497,-73.9966362
5882645160,40.6652727,-73.9963832
5882645161,40.6655985,-73.9962086
5882645162,40.6659932,-73.9960571
5882645163,40.6663257,-73.9959734
5882645164,40.6666271,-73.9959484
5882645165,40.666992,-73.9959502
5882645166,40.667415,-73.9960072
5882645167,40.6678056,-73.9961462
5882645168,40.6681192,-73.9962816
5959491357,40.6656216,-73.9932899
5959491358,40.666708,-73.9949187
5959491359,40.6673908,-73.9955356
5959491360,40.6678019,-73.9958844
5959491361,40.668082,-73.9959918
5959491365,40.6652602,-73.9962816
42471035,40.6744582,-74.0019283
42471655,40.6725811,-74.0028746
42471657,40.6719789,-74.0009106
42471659,40.6716215,-73.9996355
42472295,40.6718702,-74.003218
42472296,40.6713162,-74.0012304
42472298,40.6709743,-73.9999461
42476753,40.6748459,-74.0006787
42476765,40.674115,-73.998077
42478180,40.6739529,-74.000117
42478183,40.6738064,-74.0000288
42478187,40.6730395,-73.99952
42478191,40.6725106,-73.9992088
42478194,40.6723867,-73.9991318
42478197,40.6715414,-73.9986532
